store_id,store_name,location,opened_date
733,Store 733,New York,2015-07-13
734,Store 734,Los Angeles,2011-02-17
735,Store 735,Chicago,2011-03-12
736,Store 736,Chicago,2011-11-24
737,Store 737,Phoenix,2017-09-27
738,Store 738,Houston,2015-04-12
739,Store 739,New York,2015-05-11
740,Store 740,Phoenix,2016-09-08
741,Store 741,Los Angeles,2018-04-24
742,Store 742,Houston,2011-04-29
743,Store 743,New York,2017-08-31
744,Store 744,Los Angeles,2014-06-03
745,Store 745,New York,2019-02-22
746,Store 746,Chicago,2018-12-12
747,Store 747,Houston,2012-01-23
748,Store 748,Chicago,2016-03-30
749,Store 749,Chicago,2017-11-05
750,Store 750,Los Angeles,2012-09-01
751,Store 751,New York,2012-08-23
752,Store 752,New York,2011-10-04
753,Store 753,Houston,2016-01-28
754,Store 754,Chicago,2017-12-10
755,Store 755,Phoenix,2010-08-07
756,Store 756,Chicago,2014-12-09
757,Store 757,Los Angeles,2010-05-19
758,Store 758,Chicago,2016-01-12
759,Store 759,Houston,2019-02-07
760,Store 760,Houston,2013-05-08
761,Store 761,Los Angeles,2012-12-15
762,Store 762,Houston,2010-08-12
763,Store 763,Chicago,2012-10-16
764,Store 764,Houston,2013-01-25
765,Store 765,Los Angeles,2010-02-09
766,Store 766,New York,2015-06-22
767,Store 767,Houston,2017-01-04
768,Store 768,Los Angeles,2011-10-28
769,Store 769,New York,2011-10-17
770,Store 770,New York,2015-04-18
771,Store 771,Los Angeles,2016-12-21
772,Store 772,Los Angeles,2012-05-11
773,Store 773,New York,2011-06-13
774,Store 774,Los Angeles,2011-09-30
775,Store 775,Los Angeles,2010-06-01
776,Store 776,Houston,2014-08-03
777,Store 777,Los Angeles,2016-10-28
778,Store 778,Chicago,2013-05-15
779,Store 779,New York,2011-03-15
780,Store 780,Phoenix,2010-03-27
781,Store 781,Houston,2015-06-23
782,Store 782,Phoenix,2017-02-22
783,Store 783,Houston,2016-04-06
784,Store 784,Houston,2019-04-30
785,Store 785,Los Angeles,2016-05-22
786,Store 786,New York,2015-01-13
787,Store 787,Los Angeles,2019-12-08
788,Store 788,Los Angeles,2012-12-27
789,Store 789,Phoenix,2019-05-14
790,Store 790,Houston,2013-07-17
791,Store 791,New York,2014-07-19
792,Store 792,Chicago,2012-02-12
793,Store 793,Los Angeles,2010-12-11
794,Store 794,Phoenix,2019-06-19
795,Store 795,Houston,2018-11-13
796,Store 796,Phoenix,2019-05-30
797,Store 797,Phoenix,2014-01-23
798,Store 798,Houston,2015-12-31
799,Store 799,Phoenix,2019-11-29
800,Store 800,Los Angeles,2011-01-05
801,Store 801,New York,2012-12-22
802,Store 802,Chicago,2015-10-19
803,Store 803,Houston,2014-01-20
804,Store 804,Los Angeles,2012-10-16
805,Store 805,Houston,2012-06-23
806,Store 806,Los Angeles,2015-12-16
807,Store 807,Houston,2017-04-12
808,Store 808,Los Angeles,2015-07-14
809,Store 809,Chicago,2013-05-30
810,Store 810,New York,2010-10-30
811,Store 811,Houston,2016-11-26
812,Store 812,Los Angeles,2014-06-06
813,Store 813,Chicago,2016-09-21
814,Store 814,New York,2012-11-09
815,Store 815,Chicago,2019-09-08
816,Store 816,Chicago,2010-11-12
817,Store 817,Phoenix,2016-05-26
818,Store 818,Los Angeles,2015-12-07
819,Store 819,New York,2011-03-01
820,Store 820,New York,2010-11-04
821,Store 821,New York,2014-12-11
822,Store 822,Houston,2018-10-19
823,Store 823,Los Angeles,2015-01-10
824,Store 824,Phoenix,2016-10-09
825,Store 825,New York,2017-01-23
826,Store 826,Phoenix,2014-02-16
827,Store 827,Chicago,2011-04-26
828,Store 828,New York,2014-03-19
829,Store 829,Chicago,2019-11-09
830,Store 830,Los Angeles,2013-11-18
831,Store 831,Los Angeles,2012-11-17
832,Store 832,Phoenix,2015-05-18
833,Store 833,Houston,2018-01-10
834,Store 834,New York,2019-08-19
835,Store 835,New York,2013-04-17
836,Store 836,Phoenix,2016-01-11
837,Store 837,Los Angeles,2015-02-10
838,Store 838,New York,2012-12-17
839,Store 839,New York,2013-08-18
840,Store 840,Los Angeles,2012-01-24
841,Store 841,Chicago,2019-12-05
842,Store 842,Chicago,2012-02-12
843,Store 843,Houston,2017-06-12
844,Store 844,New York,2012-02-15
845,Store 845,Phoenix,2017-09-17
846,Store 846,New York,2011-11-24
847,Store 847,Phoenix,2017-01-12
848,Store 848,Chicago,2019-08-23
849,Store 849,New York,2011-05-30
850,Store 850,Houston,2012-01-13
851,Store 851,Los Angeles,2019-06-26
852,Store 852,New York,2014-06-19
853,Store 853,New York,2012-11-05
854,Store 854,Phoenix,2011-07-02
855,Store 855,Phoenix,2014-08-13
856,Store 856,Phoenix,2010-06-16
857,Store 857,Houston,2010-08-16
858,Store 858,Phoenix,2015-10-13
859,Store 859,Chicago,2010-11-17
860,Store 860,Chicago,2016-09-02
861,Store 861,Los Angeles,2014-10-30
862,Store 862,Chicago,2013-01-31
863,Store 863,Phoenix,2013-05-24
864,Store 864,Phoenix,2010-07-30
865,Store 865,Houston,2012-01-29
866,Store 866,Los Angeles,2013-10-28
867,Store 867,Los Angeles,2016-10-29
868,Store 868,Phoenix,2013-05-25
869,Store 869,New York,2013-09-23
870,Store 870,New York,2019-11-12
871,Store 871,Chicago,2015-05-13
872,Store 872,Los Angeles,2015-03-08
873,Store 873,Chicago,2019-02-17
874,Store 874,New York,2013-05-15
875,Store 875,Phoenix,2016-01-17
876,Store 876,Chicago,2013-08-06
877,Store 877,Chicago,2010-11-29
878,Store 878,Los Angeles,2010-09-24
879,Store 879,Chicago,2014-11-01
880,Store 880,New York,2013-08-13
881,Store 881,Houston,2017-02-10
882,Store 882,Phoenix,2011-05-17
883,Store 883,Phoenix,2014-12-28
884,Store 884,New York,2010-11-13
885,Store 885,Phoenix,2012-09-27
886,Store 886,Los Angeles,2012-05-27
887,Store 887,Los Angeles,2012-05-20
888,Store 888,Phoenix,2010-01-28
889,Store 889,Chicago,2013-09-12
890,Store 890,Houston,2010-01-19
891,Store 891,Houston,2016-12-25
892,Store 892,Houston,2012-08-22
893,Store 893,New York,2014-10-29
894,Store 894,Los Angeles,2017-12-31
895,Store 895,Phoenix,2017-01-05
896,Store 896,Los Angeles,2013-07-19
897,Store 897,Houston,2013-02-17
898,Store 898,Los Angeles,2015-05-18
899,Store 899,Houston,2010-05-11
900,Store 900,New York,2013-04-28
901,Store 901,Phoenix,2010-09-09
902,Store 902,Los Angeles,2015-03-30
903,Store 903,Houston,2013-01-05
904,Store 904,Los Angeles,2019-02-16
905,Store 905,Houston,2016-09-14
906,Store 906,Houston,2017-08-08
907,Store 907,Los Angeles,2010-03-16
908,Store 908,New York,2013-08-01
909,Store 909,New York,2015-12-22
910,Store 910,Los Angeles,2016-12-18
911,Store 911,Los Angeles,2014-09-19
912,Store 912,Houston,2017-04-02
913,Store 913,New York,2019-03-16
914,Store 914,Chicago,2011-07-22
915,Store 915,Los Angeles,2014-06-29
916,Store 916,Chicago,2016-08-03
917,Store 917,Houston,2010-08-26
918,Store 918,Houston,2013-11-10
919,Store 919,Phoenix,2018-08-03
920,Store 920,New York,2019-03-08
921,Store 921,New York,2011-01-16
922,Store 922,Los Angeles,2015-02-18
923,Store 923,Houston,2019-06-25
924,Store 924,New York,2016-02-05
925,Store 925,New York,2014-09-11
926,Store 926,Chicago,2011-09-03
927,Store 927,Los Angeles,2017-04-13
928,Store 928,Chicago,2016-01-15
929,Store 929,Los Angeles,2017-02-09
930,Store 930,New York,2010-05-27
931,Store 931,Houston,2010-09-24
932,Store 932,Houston,2018-02-15
933,Store 933,Phoenix,2017-01-20
934,Store 934,Houston,2012-03-20
935,Store 935,New York,2016-08-16
936,Store 936,Los Angeles,2010-08-12
937,Store 937,Los Angeles,2016-07-17
938,Store 938,Chicago,2010-01-17
939,Store 939,Los Angeles,2013-04-12
940,Store 940,Los Angeles,2010-05-25
941,Store 941,Chicago,2010-01-19
942,Store 942,Houston,2011-12-09
943,Store 943,Chicago,2016-04-24
944,Store 944,Houston,2010-08-13
945,Store 945,New York,2016-06-04
946,Store 946,Phoenix,2015-07-14
947,Store 947,Chicago,2010-01-15
948,Store 948,New York,2013-05-04
949,Store 949,Los Angeles,2012-03-26
950,Store 950,Houston,2019-07-28
951,Store 951,Chicago,2012-04-26
952,Store 952,New York,2012-11-28
953,Store 953,New York,2014-06-03
954,Store 954,Houston,2012-01-16
955,Store 955,Los Angeles,2016-07-14
956,Store 956,Phoenix,2012-03-11
957,Store 957,Los Angeles,2010-03-02
958,Store 958,Chicago,2018-06-22
959,Store 959,New York,2013-07-02
960,Store 960,New York,2011-12-11
961,Store 961,New York,2019-03-11
962,Store 962,Houston,2012-06-16
963,Store 963,Houston,2014-02-26
964,Store 964,New York,2019-03-22
965,Store 965,Chicago,2014-10-14
966,Store 966,Los Angeles,2016-04-28
967,Store 967,Los Angeles,2014-06-12
968,Store 968,Chicago,2019-02-28
969,Store 969,New York,2011-12-21
970,Store 970,Chicago,2015-03-07
971,Store 971,New York,2015-12-15
972,Store 972,Houston,2010-08-13
973,Store 973,Chicago,2019-11-03
974,Store 974,New York,2011-08-13
975,Store 975,New York,2016-02-13
976,Store 976,Los Angeles,2015-01-06
977,Store 977,Houston,2010-05-02
978,Store 978,Phoenix,2010-01-10
979,Store 979,New York,2010-01-07
980,Store 980,Los Angeles,2012-04-20
981,Store 981,Phoenix,2015-02-25
982,Store 982,Los Angeles,2019-11-25
983,Store 983,Houston,2014-12-10
984,Store 984,Phoenix,2010-01-23
985,Store 985,Phoenix,2011-07-27
986,Store 986,Phoenix,2017-04-20
987,Store 987,New York,2019-01-06
988,Store 988,Chicago,2013-02-16
989,Store 989,Los Angeles,2012-01-13
990,Store 990,New York,2010-01-08
991,Store 991,Houston,2012-03-14
992,Store 992,Los Angeles,2013-10-22
993,Store 993,Houston,2013-11-16
994,Store 994,Los Angeles,2010-09-20
995,Store 995,New York,2015-10-25
996,Store 996,Phoenix,2012-02-23
997,Store 997,Chicago,2011-08-07
998,Store 998,Los Angeles,2015-10-08
999,Store 999,New York,2016-03-08
1000,Store 1000,Houston,2015-06-01
1001,Store 1001,New York,2016-02-06
1002,Store 1002,Los Angeles,2018-01-24
1003,Store 1003,Los Angeles,2012-07-31
1004,Store 1004,New York,2012-11-01
1005,Store 1005,New York,2019-07-03
1006,Store 1006,Houston,2017-06-05
1007,Store 1007,Phoenix,2016-05-04
1008,Store 1008,Chicago,2015-11-19
1009,Store 1009,Chicago,2017-09-18
1010,Store 1010,Phoenix,2018-03-17
1011,Store 1011,New York,2019-08-20
1012,Store 1012,Chicago,2017-02-19
1013,Store 1013,Los Angeles,2016-10-08
1014,Store 1014,Phoenix,2014-06-13
1015,Store 1015,New York,2018-07-19
1016,Store 1016,Houston,2018-10-06
1017,Store 1017,Houston,2013-11-14
1018,Store 1018,Houston,2015-08-03
1019,Store 1019,New York,2014-08-22
1020,Store 1020,Phoenix,2017-08-29
1021,Store 1021,Phoenix,2013-01-21
1022,Store 1022,Chicago,2014-03-24
1023,Store 1023,Chicago,2019-02-25
1024,Store 1024,New York,2016-06-26
1025,Store 1025,New York,2014-07-26
1026,Store 1026,Phoenix,2014-09-24
1027,Store 1027,Los Angeles,2010-04-24
1028,Store 1028,Phoenix,2018-02-02
1029,Store 1029,New York,2014-11-28
1030,Store 1030,New York,2014-03-29
1031,Store 1031,Los Angeles,2016-02-16
1032,Store 1032,Houston,2017-03-17
1033,Store 1033,New York,2018-01-25
1034,Store 1034,Houston,2010-08-15
1035,Store 1035,New York,2018-02-01
1036,Store 1036,Chicago,2019-01-16
1037,Store 1037,Chicago,2014-07-08
1038,Store 1038,Phoenix,2010-07-23
1039,Store 1039,Phoenix,2014-06-01
1040,Store 1040,Houston,2018-01-09
1041,Store 1041,New York,2017-07-05
1042,Store 1042,Chicago,2014-05-04
1043,Store 1043,Phoenix,2018-10-18
1044,Store 1044,Los Angeles,2018-05-06
1045,Store 1045,Los Angeles,2017-02-26
1046,Store 1046,New York,2018-12-02
1047,Store 1047,Chicago,2014-11-16
1048,Store 1048,Houston,2018-02-05
1049,Store 1049,Chicago,2014-02-24
1050,Store 1050,Phoenix,2011-09-06
1051,Store 1051,Los Angeles,2018-11-20
1052,Store 1052,Chicago,2018-04-15
1053,Store 1053,Houston,2015-11-18
1054,Store 1054,Houston,2017-11-28
1055,Store 1055,Los Angeles,2013-05-03
1056,Store 1056,Los Angeles,2013-06-11
1057,Store 1057,Houston,2019-02-27
1058,Store 1058,Los Angeles,2016-04-08
1059,Store 1059,Houston,2017-09-02
1060,Store 1060,Phoenix,2019-12-06
1061,Store 1061,Phoenix,2018-06-21
1062,Store 1062,Phoenix,2019-06-29
1063,Store 1063,Chicago,2011-11-11
1064,Store 1064,Los Angeles,2016-07-26
1065,Store 1065,Los Angeles,2012-12-21
1066,Store 1066,Chicago,2016-03-16
1067,Store 1067,Houston,2013-03-08
1068,Store 1068,Houston,2014-08-04
1069,Store 1069,New York,2018-01-04
1070,Store 1070,Chicago,2013-08-22
1071,Store 1071,New York,2019-07-01
1072,Store 1072,Chicago,2015-03-22
1073,Store 1073,Chicago,2015-11-11
1074,Store 1074,Chicago,2016-07-25
1075,Store 1075,New York,2010-06-15
1076,Store 1076,Chicago,2015-12-22
1077,Store 1077,Chicago,2016-12-12
1078,Store 1078,Los Angeles,2017-06-16
1079,Store 1079,Chicago,2013-02-18
1080,Store 1080,Los Angeles,2013-01-30
1081,Store 1081,New York,2012-09-03
1082,Store 1082,Phoenix,2015-05-03
1083,Store 1083,Houston,2011-06-29
1084,Store 1084,Chicago,2012-02-09
1085,Store 1085,Chicago,2015-09-22
1086,Store 1086,Los Angeles,2014-02-24
1087,Store 1087,Phoenix,2013-03-27
1088,Store 1088,Houston,2015-01-21
1089,Store 1089,Chicago,2018-10-30
1090,Store 1090,Phoenix,2016-11-15
1091,Store 1091,Houston,2018-06-11
1092,Store 1092,Chicago,2012-07-11
1093,Store 1093,Houston,2015-11-27
1094,Store 1094,New York,2010-09-06
1095,Store 1095,Phoenix,2018-04-11
1096,Store 1096,New York,2016-07-03
1097,Store 1097,Chicago,2017-04-21
1098,Store 1098,Los Angeles,2012-06-30
1099,Store 1099,Chicago,2015-03-14
1100,Store 1100,Chicago,2017-07-01
1101,Store 1101,Houston,2014-06-15
1102,Store 1102,Phoenix,2011-02-04
1103,Store 1103,Houston,2015-04-25
1104,Store 1104,Phoenix,2017-10-17
1105,Store 1105,Phoenix,2012-07-13
1106,Store 1106,New York,2011-05-16
1107,Store 1107,Phoenix,2011-11-21
1108,Store 1108,Houston,2011-12-04
1109,Store 1109,Los Angeles,2013-10-28
1110,Store 1110,Los Angeles,2016-04-22
1111,Store 1111,Los Angeles,2019-04-25
1112,Store 1112,New York,2013-04-06
1113,Store 1113,Los Angeles,2011-09-20
1114,Store 1114,New York,2014-08-24
1115,Store 1115,Chicago,2018-10-12
1116,Store 1116,Phoenix,2013-12-28
1117,Store 1117,Phoenix,2014-07-08
1118,Store 1118,Chicago,2012-03-03
1119,Store 1119,New York,2015-08-31
1120,Store 1120,Los Angeles,2016-05-11
1121,Store 1121,Houston,2010-11-19
1122,Store 1122,Phoenix,2015-09-11
1123,Store 1123,Houston,2011-11-17
1124,Store 1124,Los Angeles,2019-04-15
1125,Store 1125,Chicago,2010-04-30
1126,Store 1126,Houston,2017-06-09
1127,Store 1127,Los Angeles,2019-02-01
1128,Store 1128,Los Angeles,2011-09-10
1129,Store 1129,New York,2011-01-16
1130,Store 1130,New York,2015-03-21
1131,Store 1131,Los Angeles,2014-04-09
1132,Store 1132,Phoenix,2020-01-01
1133,Store 1133,New York,2013-06-13
1134,Store 1134,Phoenix,2010-03-02
1135,Store 1135,New York,2012-02-27
1136,Store 1136,New York,2014-11-23
1137,Store 1137,New York,2010-02-27
1138,Store 1138,New York,2013-09-29
1139,Store 1139,Chicago,2010-03-21
1140,Store 1140,New York,2012-01-30
1141,Store 1141,Phoenix,2016-03-20
1142,Store 1142,Los Angeles,2016-10-31
1143,Store 1143,Los Angeles,2015-05-27
1144,Store 1144,Phoenix,2013-09-12
1145,Store 1145,Phoenix,2019-12-03
1146,Store 1146,Houston,2015-09-04
1147,Store 1147,Phoenix,2017-10-11
1148,Store 1148,Houston,2017-12-24
1149,Store 1149,New York,2017-09-19
1150,Store 1150,Chicago,2016-02-10
1151,Store 1151,Phoenix,2012-11-17
1152,Store 1152,Chicago,2016-03-05
1153,Store 1153,Chicago,2014-09-29
1154,Store 1154,Phoenix,2018-01-25
1155,Store 1155,Houston,2011-04-19
1156,Store 1156,New York,2014-09-24
1157,Store 1157,Los Angeles,2016-03-02
1158,Store 1158,New York,2014-01-09
1159,Store 1159,Chicago,2018-08-24
1160,Store 1160,New York,2019-07-09
1161,Store 1161,Los Angeles,2017-11-04
1162,Store 1162,New York,2013-02-22
1163,Store 1163,Phoenix,2015-10-01
1164,Store 1164,Los Angeles,2012-01-14
1165,Store 1165,Houston,2011-12-03
1166,Store 1166,Chicago,2015-01-12
1167,Store 1167,Chicago,2018-04-07
1168,Store 1168,Chicago,2018-02-07
1169,Store 1169,Houston,2013-12-12
1170,Store 1170,Los Angeles,2013-10-27
1171,Store 1171,Chicago,2018-10-01
1172,Store 1172,Houston,2012-02-23
1173,Store 1173,Chicago,2018-06-03
1174,Store 1174,Los Angeles,2013-12-20
1175,Store 1175,Houston,2010-04-15
1176,Store 1176,Houston,2012-01-22
1177,Store 1177,Houston,2010-08-29
1178,Store 1178,Houston,2013-08-08
1179,Store 1179,Chicago,2018-03-25
1180,Store 1180,Phoenix,2010-10-22
1181,Store 1181,Houston,2013-08-26
1182,Store 1182,Houston,2012-09-13
1183,Store 1183,Los Angeles,2019-10-24
1184,Store 1184,Houston,2014-06-28
1185,Store 1185,New York,2017-06-18
1186,Store 1186,Houston,2010-03-16
1187,Store 1187,Los Angeles,2013-10-15
1188,Store 1188,Phoenix,2019-02-04
1189,Store 1189,Phoenix,2018-12-20
1190,Store 1190,Phoenix,2019-11-26
1191,Store 1191,Los Angeles,2015-01-23
1192,Store 1192,Los Angeles,2018-09-09
1193,Store 1193,Houston,2018-11-08
1194,Store 1194,New York,2010-11-07
1195,Store 1195,Chicago,2011-03-13
1196,Store 1196,Los Angeles,2019-01-11
1197,Store 1197,New York,2016-12-23
1198,Store 1198,Chicago,2016-11-01
1199,Store 1199,Phoenix,2014-11-28
1200,Store 1200,New York,2017-09-20
1201,Store 1201,Houston,2010-05-24
1202,Store 1202,Houston,2018-01-08
1203,Store 1203,Phoenix,2013-02-13
1204,Store 1204,New York,2011-04-18
1205,Store 1205,Chicago,2012-10-22
1206,Store 1206,Houston,2014-02-16
1207,Store 1207,New York,2010-07-12
1208,Store 1208,Houston,2011-02-05
1209,Store 1209,Chicago,2012-06-21
1210,Store 1210,Los Angeles,2019-05-20
1211,Store 1211,Chicago,2010-07-21
1212,Store 1212,Chicago,2010-12-09
1213,Store 1213,Phoenix,2014-05-09
1214,Store 1214,Houston,2012-02-13
1215,Store 1215,Chicago,2014-03-12
1216,Store 1216,Houston,2010-06-24
1217,Store 1217,New York,2016-06-16
1218,Store 1218,Houston,2015-09-16
1219,Store 1219,Houston,2017-02-11
1220,Store 1220,Phoenix,2015-09-21
1221,Store 1221,Chicago,2016-12-18
1222,Store 1222,Houston,2018-08-14
1223,Store 1223,Houston,2013-12-14
1224,Store 1224,Houston,2011-09-24
1225,Store 1225,Los Angeles,2015-10-29
1226,Store 1226,Los Angeles,2016-02-14
1227,Store 1227,Chicago,2014-11-10
1228,Store 1228,Los Angeles,2013-04-23
1229,Store 1229,Los Angeles,2012-08-12
1230,Store 1230,Phoenix,2015-01-01
1231,Store 1231,Chicago,2010-10-30
1232,Store 1232,Houston,2012-06-30
1233,Store 1233,Phoenix,2018-07-23
1234,Store 1234,Phoenix,2015-05-31
1235,Store 1235,Chicago,2018-10-21
1236,Store 1236,Phoenix,2013-12-29
1237,Store 1237,Chicago,2012-09-23
1238,Store 1238,Houston,2019-01-14
1239,Store 1239,Phoenix,2013-07-09
1240,Store 1240,Houston,2019-01-02
1241,Store 1241,Houston,2010-12-28
1242,Store 1242,New York,2010-07-29
1243,Store 1243,Phoenix,2017-06-13
1244,Store 1244,Houston,2011-05-20
1245,Store 1245,Phoenix,2017-06-26
1246,Store 1246,Chicago,2018-01-20
1247,Store 1247,Chicago,2017-09-26
1248,Store 1248,New York,2019-07-13
1249,Store 1249,New York,2014-07-09
1250,Store 1250,Houston,2017-09-24
1251,Store 1251,Chicago,2013-06-06
1252,Store 1252,New York,2014-04-08
1253,Store 1253,Phoenix,2013-06-12
1254,Store 1254,New York,2018-07-04
1255,Store 1255,New York,2017-12-09
1256,Store 1256,Los Angeles,2012-08-24
1257,Store 1257,Chicago,2019-03-01
1258,Store 1258,New York,2013-08-17
1259,Store 1259,Chicago,2019-10-02
1260,Store 1260,Phoenix,2017-01-06
1261,Store 1261,Phoenix,2014-06-01
1262,Store 1262,Los Angeles,2014-05-09
1263,Store 1263,New York,2015-02-03
1264,Store 1264,Los Angeles,2010-01-07
1265,Store 1265,Phoenix,2012-04-03
1266,Store 1266,Chicago,2010-11-15
1267,Store 1267,Chicago,2019-08-30
1268,Store 1268,Houston,2010-12-30
1269,Store 1269,New York,2018-08-19
1270,Store 1270,Phoenix,2017-12-18
1271,Store 1271,Houston,2013-12-03
1272,Store 1272,Houston,2013-01-17
1273,Store 1273,Los Angeles,2012-10-20
1274,Store 1274,New York,2011-04-28
1275,Store 1275,New York,2017-11-01
1276,Store 1276,New York,2013-04-04
1277,Store 1277,Los Angeles,2019-12-02
1278,Store 1278,New York,2014-01-08
1279,Store 1279,New York,2015-07-24
1280,Store 1280,Houston,2018-11-22
1281,Store 1281,Houston,2017-08-26
1282,Store 1282,Los Angeles,2013-02-19
1283,Store 1283,Phoenix,2011-03-12
1284,Store 1284,New York,2011-12-10
1285,Store 1285,New York,2016-02-16
1286,Store 1286,New York,2018-09-30
1287,Store 1287,Chicago,2014-09-22
1288,Store 1288,Houston,2012-05-08
1289,Store 1289,New York,2013-07-21
1290,Store 1290,Houston,2017-02-12
1291,Store 1291,Houston,2018-01-27
1292,Store 1292,New York,2012-04-28
1293,Store 1293,Houston,2013-05-26
1294,Store 1294,Phoenix,2015-07-17
1295,Store 1295,Chicago,2016-01-11
1296,Store 1296,Houston,2019-05-18
1297,Store 1297,Phoenix,2017-02-04
1298,Store 1298,Los Angeles,2017-04-06
1299,Store 1299,New York,2017-01-02
1300,Store 1300,Phoenix,2015-04-18
1301,Store 1301,Houston,2014-12-28
1302,Store 1302,New York,2011-08-12
1303,Store 1303,Los Angeles,2018-06-20
1304,Store 1304,Chicago,2011-10-02
1305,Store 1305,Los Angeles,2016-08-31
1306,Store 1306,Chicago,2019-05-28
1307,Store 1307,Chicago,2010-09-13
1308,Store 1308,Houston,2015-12-08
1309,Store 1309,New York,2018-05-24
1310,Store 1310,New York,2015-02-25
